지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
108,2021-09-13,24.8,20.8,610.0,30.3,1504,,,,,,,6.9,50.0,1232.0,3.9,50.0,1118.0,2.4,2065.0,18.1,49,1638,67.1,20.8,1006.4,1017.7,950.0,1014.5,1602.0,1016.2,12.5,6.1,1200.0,3.17,17.61,,,,,,6.9,1.3,26.9,15.5,25.4,24.8,24.6,24.6,24.4,23.5,23.6,20.0,16.9,3.9,5.5,,
108,2021-09-14,24.6,20.0,615.0,29.5,1626,,,,,,,10.0,50.0,2338.0,5.6,50.0,2346.0,2.6,2264.0,16.6,41,1554,63.3,18.9,1005.4,1016.9,131.0,1013.3,1552.0,1015.2,12.5,10.3,1200.0,3.23,21.88,,,,,,2.4,0.0,27.8,14.4,25.4,24.9,24.8,24.8,24.5,23.6,23.6,20.0,17.0,5.4,7.7,,
108,2021-09-15,23.6,19.5,620.0,28.9,1442,,,,,,,11.7,20.0,1148.0,5.9,50.0,1847.0,3.6,3129.0,14.5,44,1402,57.5,16.5,1006.2,1017.2,2126.0,1014.2,1544.0,1016.0,12.4,11.4,1200.0,3.15,22.62,,,,,,0.6,0.6,27.0,14.0,25.0,24.6,24.6,24.7,24.5,23.6,23.6,20.0,17.0,5.4,7.8,,
108,2021-09-16,22.9,18.0,551.0,27.3,1323,,,,,,,8.6,50.0,911.0,4.6,50.0,913.0,2.6,2213.0,14.7,46,1335,61.1,16.8,1002.8,1016.3,1.0,1010.1,1607.0,1012.6,12.4,9.1,1100.0,3.06,20.18,,,,,,5.1,0.0,26.6,12.6,24.5,24.1,24.1,24.4,24.4,23.6,23.6,20.0,17.0,4.1,5.8,,
108,2021-09-17,23.5,20.5,658.0,28.2,1506,,,,,,,12.2,70.0,1301.0,5.8,70.0,1306.0,3.0,2567.0,15.5,45,1558,61.4,17.6,999.7,1011.9,2339.0,1006.7,1502.0,1009.5,12.4,6.6,1300.0,3.01,18.05,,,,,,3.8,2.1,27.6,15.1,24.9,24.4,24.2,24.4,24.3,23.7,23.6,20.0,17.1,4.5,6.5,,
108,2021-09-18,23.9,18.9,653.0,29.8,1529,,,,,,,6.4,270.0,2013.0,4.0,290.0,2017.0,1.6,1401.0,16.6,44,1535,65.1,19.0,1004.4,1016.2,2337.0,1011.9,1.0,1014.2,12.3,8.8,1200.0,2.89,19.77,,,,,,2.3,1.8,29.4,13.3,24.8,24.3,24.2,24.4,24.3,23.6,23.6,20.0,17.1,4.0,5.7,,
108,2021-09-19,23.7,20.8,2356.0,27.8,1513,,,,,,,5.0,70.0,1729.0,3.0,160.0,1039.0,1.9,1669.0,16.0,49,1533,62.9,18.3,1005.6,1017.0,759.0,1014.0,1647.0,1015.4,12.3,2.8,1000.0,2.31,13.97,,,,,,6.3,4.8,26.8,14.3,25.1,24.6,24.5,24.6,24.4,23.7,23.6,20.0,17.1,3.2,4.6,,
108,2021-09-20,23.7,19.0,603.0,28.4,1523,,,,,,,12.5,110.0,1654.0,6.2,140.0,1658.0,2.7,2293.0,16.2,48,1624,63.6,18.4,1000.8,1015.1,8.0,1006.5,2357.0,1010.5,12.3,10.3,1200.0,2.95,19.86,,,,,,5.9,0.9,29.0,14.1,24.6,24.2,24.1,24.3,24.3,23.7,23.6,20.0,17.2,4.1,5.9,40.6,
108,2021-09-21,22.0,17.4,2353.0,26.2,1446,9.58,7.5,2333.0,27.1,2312.0,68.1,11.9,320.0,2220.0,7.1,320.0,2245.0,2.9,2504.0,19.2,59,1628,85.1,22.3,995.1,1006.9,51.0,1003.4,1454.0,1004.9,12.2,4.3,1400.0,2.48,11.84,,,,,,8.0,7.0,23.9,16.4,24.2,23.8,23.8,24.1,24.2,23.7,23.6,20.0,17.2,2.5,3.6,32.0,
108,2021-09-22,20.2,16.8,436.0,24.3,1524,2.0,1.9,5.0,4.2,1.0,4.5,11.7,230.0,1229.0,6.2,270.0,1444.0,2.7,2320.0,16.1,56,1634,79.0,18.4,998.5,1012.8,2354.0,1005.6,251.0,1008.4,12.2,6.5,1500.0,1.86,14.89,,,,,,4.1,3.9,22.0,12.3,22.6,22.3,22.6,23.2,23.6,23.7,23.7,20.0,17.2,3.1,4.5,0.0,
108,2021-09-23,20.9,16.9,300.0,25.9,1617,,,,,,,10.9,320.0,1205.0,6.5,320.0,1214.0,2.4,2084.0,14.2,48,1618,67.3,16.2,1006.6,1019.5,2326.0,1012.7,1.0,1016.6,12.1,8.0,1200.0,2.91,18.01,,,,,,3.4,2.6,22.7,11.9,22.4,22.1,22.3,22.8,23.3,23.6,23.8,20.1,17.3,3.6,5.2,,
108,2021-09-24,21.8,16.7,619.0,26.9,1529,,,,,,,6.9,50.0,1459.0,3.8,50.0,2159.0,2.2,1903.0,15.2,46,1502,67.5,17.2,1012.3,1024.1,2343.0,1019.5,1.0,1022.3,12.1,9.9,1100.0,2.54,18.34,,,,,,1.5,0.6,23.1,12.1,22.7,22.3,22.4,22.8,23.1,23.4,23.7,20.1,17.3,3.7,5.3,,
108,2021-09-25,21.2,18.7,427.0,23.1,1607,,,,,,,6.4,50.0,1213.0,3.5,50.0,1152.0,2.3,1961.0,16.0,66,1153,72.6,18.2,1013.1,1025.3,932.0,1021.7,1502.0,1023.1,12.1,0.0,1100.0,1.14,7.2,,,,,,8.6,5.3,21.1,14.3,22.6,22.3,22.4,22.9,23.1,23.3,23.7,20.1,17.3,1.9,2.7,,
108,2021-09-26,22.6,18.4,645.0,27.3,1535,,,,,,,7.2,70.0,2158.0,3.6,50.0,2125.0,2.3,1957.0,15.0,50,1255,63.0,17.1,1010.4,1022.7,1.0,1018.3,1554.0,1020.3,12.0,8.3,1200.0,2.7,18.13,,,,,,6.8,2.6,23.9,14.6,23.2,22.6,22.5,22.8,23.0,23.2,23.6,20.1,17.4,3.8,5.4,,
108,2021-09-27,21.6,18.7,544.0,25.0,1208,5.67,0.0,,0.0,,0.0,6.6,50.0,636.0,3.7,140.0,1258.0,2.4,2040.0,14.8,52,1214,66.0,16.9,1005.8,1019.0,1.0,1014.0,1756.0,1015.7,12.0,2.2,1100.0,2.86,11.36,,,,,,8.3,5.4,21.6,16.1,23.1,22.7,22.8,23.0,23.1,23.1,23.5,20.1,17.4,2.6,3.7,0.0,
108,2021-09-28,21.5,19.6,410.0,24.4,1247,9.28,0.3,2000.0,0.7,2100.0,1.3,6.3,110.0,1535.0,3.7,140.0,1814.0,2.2,1887.0,16.6,54,1349,75.1,19.0,1002.6,1014.8,124.0,1010.2,2353.0,1012.5,11.9,0.7,1100.0,2.0,9.29,,,,,,9.8,6.3,22.5,17.2,23.2,22.8,22.7,23.0,23.1,23.1,23.5,20.1,17.4,1.9,2.7,9.0,
108,2021-09-29,20.2,17.8,2400.0,21.4,1132,12.25,1.6,522.0,5.0,847.0,13.1,9.4,230.0,856.0,4.4,230.0,903.0,1.7,1496.0,19.0,87,1600,93.5,22.0,997.9,1010.2,1.0,1006.2,1352.0,1007.8,11.9,0.0,1400.0,0.53,2.85,,,,,,7.6,5.3,21.1,13.6,22.8,22.4,22.5,22.9,23.1,23.0,23.4,20.1,17.4,0.7,1.0,5.4,
108,2021-09-30,20.3,16.0,609.0,25.9,1506,,,,,,,5.2,290.0,1426.0,3.3,270.0,1439.0,1.5,1312.0,17.3,62,1520,83.9,19.7,999.2,1010.5,911.0,1007.5,1558.0,1009.1,11.8,7.4,1200.0,2.88,17.2,,,,,,2.0,2.0,22.2,12.0,22.4,22.0,22.0,22.4,22.8,23.0,23.4,20.1,17.5,3.0,4.3,,
108,2021-10-01,21.1,16.9,605.0,27.5,1416,2.17,8.5,2202.0,12.7,2153.0,13.3,20.9,320.0,2212.0,10.6,290.0,2216.0,2.4,2075.0,16.1,42,1506,75.8,18.3,998.8,1012.7,2205.0,1006.7,1449.0,1008.6,11.8,9.3,1200.0,2.7,18.42,,,,,,2.9,2.4,22.9,12.1,22.6,22.2,22.2,22.5,22.7,22.9,23.3,20.1,17.5,3.6,5.1,13.3,
108,2021-10-02,20.7,16.4,540.0,26.6,1516,,,,,,,5.7,50.0,18.0,3.3,250.0,1654.0,1.6,1391.0,16.1,50,1620,77.1,18.3,1003.6,1016.7,2333.0,1009.5,38.0,1013.5,11.8,8.1,1300.0,2.63,16.92,,,,,,4.0,3.4,23.2,13.6,22.6,22.2,22.2,22.5,22.6,22.8,23.2,20.1,17.5,3.2,4.5,,
108,2021-10-03,22.3,17.1,552.0,28.8,1447,,,,,,,7.3,180.0,1617.0,4.5,180.0,1457.0,1.9,1659.0,15.8,40,1456,69.5,18.0,1008.4,1020.0,937.0,1016.7,1.0,1018.3,11.7,8.4,1200.0,2.73,17.47,,,,,,2.0,0.0,22.9,12.2,22.8,22.4,22.3,22.6,22.7,22.7,23.2,20.1,17.5,3.6,5.2,,
108,2021-10-04,22.9,19.2,223.0,25.6,1509,6.17,1.1,1751.0,3.5,1714.0,3.6,13.7,180.0,1405.0,6.1,200.0,1951.0,2.9,2526.0,19.4,71,1,81.0,22.7,1009.2,1020.4,632.0,1017.4,1511.0,1019.1,11.7,0.0,1300.0,0.61,2.97,,,,,,9.5,6.6,21.7,13.5,22.6,22.1,22.2,22.5,22.7,22.7,23.1,20.1,17.6,1.4,2.0,3.6,
108,2021-10-05,23.6,21.7,2338.0,26.5,1335,2.92,0.0,,0.0,,0.0,11.5,180.0,1203.0,6.2,180.0,1354.0,3.3,2815.0,20.3,65,1344,82.4,23.9,1010.1,1020.8,848.0,1018.9,1437.0,1020.0,11.7,1.5,1300.0,2.0,8.11,,,,,,8.1,7.9,23.2,20.8,23.8,23.1,22.8,22.8,22.7,22.6,23.1,20.1,17.6,1.8,2.6,4.2,
108,2021-10-06,18.8,17.9,829.0,21.7,1,11.92,0.6,759.0,2.0,735.0,6.4,7.2,70.0,1659.0,4.3,50.0,1627.0,2.8,2448.0,17.3,83,2141,91.5,19.7,1009.5,1022.1,851.0,1017.2,1749.0,1019.5,11.6,1.2,1600.0,0.76,3.26,,,,,,9.0,6.5,20.2,16.4,22.4,22.1,22.4,22.8,23.0,22.6,23.0,20.1,17.6,0.6,0.9,6.8,
108,2021-10-07,19.4,17.9,2353.0,21.9,1345,6.08,1.2,524.0,3.8,505.0,4.6,6.1,250.0,1426.0,4.0,250.0,1433.0,1.9,1670.0,16.8,74,1454,85.5,19.2,1006.7,1018.5,2123.0,1015.5,611.0,1016.7,11.6,0.0,1300.0,1.09,4.86,,,,,,9.4,3.9,20.6,15.2,22.0,21.5,21.6,22.1,22.5,22.6,23.0,20.1,17.6,1.1,1.6,0.0,
108,2021-10-08,18.8,17.5,117.0,20.0,1359,8.58,0.3,1041.0,0.9,1044.0,3.5,5.5,50.0,2225.0,2.9,50.0,2136.0,1.7,1511.0,17.3,85,2,91.3,19.7,1010.9,1023.0,2343.0,1018.0,1.0,1020.9,11.5,0.0,900.0,0.4,2.8,,,,,,9.5,5.8,19.8,15.1,21.3,21.0,21.2,21.8,22.3,22.5,23.0,20.1,17.7,0.8,1.1,3.8,
108,2021-10-09,20.9,18.5,339.0,24.1,1632,3.5,0.2,,0.3,635.0,0.4,6.8,50.0,1029.0,3.7,50.0,1038.0,2.3,2024.0,17.9,72,1635,83.5,20.5,1011.8,1023.8,748.0,1019.7,1729.0,1021.8,11.5,1.9,1000.0,1.01,7.05,,,,,,6.8,4.5,20.5,16.4,21.6,21.2,21.1,21.6,22.0,22.4,22.9,20.0,17.7,1.5,2.1,0.1,
108,2021-10-10,19.9,14.9,2357.0,24.3,1209,13.33,1.4,1236.0,4.4,1237.0,14.2,8.6,320.0,2053.0,4.7,250.0,1228.0,2.2,1882.0,17.9,80,1133,89.0,20.7,1007.9,1020.7,2340.0,1015.7,1414.0,1017.9,11.5,0.0,900.0,0.65,3.12,,,,,,9.8,7.4,20.6,14.3,21.8,21.4,21.4,21.8,22.0,22.3,22.9,20.0,17.7,0.9,1.3,14.5,
108,2021-10-11,15.2,12.6,646.0,17.8,1614,4.83,0.2,,0.3,-2331.0,0.3,9.5,290.0,134.0,6.0,320.0,137.0,2.2,1889.0,11.4,67,1152,78.6,13.5,1011.4,1022.9,2145.0,1020.1,123.0,1021.6,11.4,1.7,900.0,1.58,8.47,,,,,,8.3,7.0,18.0,12.3,19.9,19.7,20.3,21.1,21.8,22.2,22.8,20.0,17.7,1.7,2.5,,
108,2021-10-12,17.9,15.8,130.0,21.3,1556,,,,,,,10.6,110.0,1322.0,5.9,70.0,1055.0,3.3,2886.0,11.5,53,1602,67.1,13.6,1014.8,1026.5,2216.0,1022.4,48.0,1024.9,11.4,3.0,1000.0,1.79,11.55,,,,,,6.9,5.6,18.2,13.1,19.7,19.4,19.7,20.4,21.2,22.1,22.7,20.0,17.7,2.8,4.0,,
108,2021-10-13,19.6,14.9,445.0,25.2,1555,,,,,,,8.3,70.0,1116.0,4.1,70.0,950.0,2.4,2056.0,13.0,52,1344,66.6,15.1,1013.5,1026.3,1.0,1021.2,1708.0,1023.6,11.3,9.0,1200.0,2.7,17.28,,,,,,2.1,2.1,19.3,11.0,19.8,19.4,19.6,20.2,20.9,21.9,22.7,20.0,17.8,3.1,4.5,,
108,2021-10-14,19.7,17.4,659.0,23.9,1444,,,,,,,6.9,180.0,1407.0,4.2,270.0,1941.0,2.0,1743.0,14.6,54,1455,73.6,16.6,1009.2,1021.9,1.0,1017.2,1437.0,1019.2,11.3,6.1,1300.0,2.0,12.85,,,,,,5.8,5.4,20.9,13.8,20.8,20.4,20.4,20.7,21.0,21.7,22.6,20.1,17.8,2.6,3.7,0.0,
108,2021-10-15,19.0,17.0,637.0,21.4,1356,7.83,0.0,,0.0,,0.0,5.8,360.0,1248.0,3.8,320.0,350.0,2.1,1855.0,14.2,58,2157,74.4,16.2,1008.2,1019.7,2356.0,1016.9,1438.0,1018.2,11.3,0.7,1200.0,1.53,7.21,,,,,,9.6,4.4,20.1,15.9,20.8,20.4,20.5,20.9,21.1,21.6,22.5,20.0,17.8,2.1,3.0,0.0,
108,2021-10-16,10.7,4.2,2327.0,18.1,1,2.17,0.0,,0.0,,0.0,11.9,320.0,1703.0,5.7,290.0,1311.0,3.4,2908.0,-0.3,31,1350,47.5,6.5,1013.0,1028.7,2251.0,1019.2,258.0,1023.4,11.2,1.5,1200.0,1.67,8.78,,,,,,6.1,3.5,13.8,1.0,18.2,18.4,19.3,20.2,21.0,21.5,22.4,20.0,17.8,2.6,3.7,,
108,2021-10-17,5.6,1.3,657.0,10.8,1548,,,,,,,11.5,320.0,629.0,7.1,320.0,648.0,2.9,2488.0,-8.1,25,1330,37.4,3.4,1017.7,1031.0,801.0,1026.0,1657.0,1028.4,11.2,10.3,1200.0,2.76,18.7,,,,,,0.0,0.0,10.5,-1.3,13.9,14.2,15.6,17.5,19.6,21.4,22.3,20.0,17.8,3.1,4.4,,
108,2021-10-18,9.6,2.8,453.0,16.1,1347,4.08,1.3,2341.0,4.8,2331.0,5.6,6.2,180.0,1550.0,3.6,200.0,1551.0,2.0,1758.0,1.9,36,8,60.4,7.5,1012.9,1027.4,1.0,1020.3,1759.0,1023.4,11.1,4.3,1200.0,2.63,12.08,,,,,,6.6,6.1,11.7,-3.1,13.9,13.7,14.6,16.1,18.2,21.1,22.2,20.0,17.9,2.0,2.8,10.0,
108,2021-10-19,10.9,7.1,2359.0,15.0,1336,2.75,1.0,-2356.0,3.1,1.0,4.4,9.5,250.0,1556.0,5.4,270.0,1600.0,2.4,2104.0,5.8,47,1518,72.8,9.5,1009.3,1022.4,2359.0,1017.7,1405.0,1019.7,11.1,6.5,1200.0,2.47,13.34,,,,,,4.0,4.0,13.9,4.1,15.1,14.9,15.4,16.4,17.8,20.6,22.0,20.0,17.9,2.2,3.2,,
108,2021-10-20,9.5,4.6,612.0,15.8,1515,,,,,,,5.9,250.0,1822.0,3.7,250.0,1824.0,1.7,1485.0,2.7,35,1453,64.9,7.5,1011.0,1023.6,843.0,1019.2,1638.0,1021.5,11.1,10.0,1200.0,2.56,16.7,,,,,,0.3,0.3,12.7,-0.1,14.0,13.9,14.6,15.9,17.5,20.2,21.8,20.0,17.9,2.6,3.7,,
108,2021-10-21,9.8,4.9,658.0,16.2,1511,,,,,,,5.9,320.0,1812.0,3.6,320.0,1756.0,1.7,1432.0,2.9,40,1352,64.1,7.5,1009.7,1021.8,922.0,1018.3,1556.0,1020.1,11.0,4.0,1400.0,1.43,5.13,,,,,,3.3,0.1,12.2,0.5,13.7,13.6,14.3,15.4,17.0,19.8,21.6,19.9,17.9,1.1,1.5,,
108,2021-10-22,10.8,5.2,658.0,17.2,1543,,,,,,,9.4,290.0,1409.0,4.9,320.0,1500.0,1.8,1590.0,2.3,33,1453,58.4,7.2,1012.2,1026.1,2345.0,1020.3,1.0,1022.6,11.0,10.0,1200.0,2.58,16.45,,,,,,0.8,0.3,12.5,-0.6,13.5,13.4,14.0,15.1,16.7,19.5,21.4,19.9,17.9,3.0,4.3,,
108,2021-10-23,11.4,5.7,716.0,18.4,1408,,,,,,,5.7,320.0,1544.0,3.4,200.0,1313.0,1.6,1404.0,2.6,30,1500,57.3,7.4,1017.7,1029.6,921.0,1026.0,1.0,1028.1,11.0,9.6,1200.0,2.53,16.25,,,,,,0.3,0.0,12.5,0.0,13.6,13.4,14.0,15.0,16.4,19.2,21.2,19.9,17.9,2.9,4.2,,
108,2021-10-24,11.4,6.0,713.0,18.1,1522,,,,,,,6.6,340.0,1356.0,3.2,290.0,1301.0,1.7,1480.0,4.1,38,1447,63.1,8.2,1015.9,1029.1,847.0,1023.8,1629.0,1026.3,10.9,9.9,1200.0,2.49,15.97,,,,,,0.3,0.1,12.4,0.4,13.6,13.3,13.9,14.9,16.2,18.9,20.9,19.9,17.9,2.5,3.5,,
108,2021-10-25,11.7,6.3,717.0,17.6,1528,,,,,,,5.8,290.0,1256.0,3.5,290.0,1431.0,1.9,1606.0,4.7,35,1447,64.5,8.5,1012.7,1025.4,7.0,1021.1,1525.0,1023.1,10.9,7.0,1200.0,2.46,11.74,,,,,,0.8,0.3,12.7,0.3,13.6,13.4,13.9,14.8,16.1,18.6,20.7,19.8,18.0,1.9,2.7,,
108,2021-10-26,13.0,7.7,638.0,19.0,1441,,,,,,,5.3,290.0,1327.0,3.0,180.0,1208.0,1.7,1462.0,8.2,48,1337,74.5,10.9,1009.9,1022.7,808.0,1018.5,1529.0,1020.2,10.8,8.6,1200.0,2.15,13.08,,,,,,3.6,0.5,12.9,1.3,14.0,13.7,14.0,14.8,16.0,18.4,20.5,19.8,18.0,2.1,3.0,0.0,
108,2021-10-27,13.4,9.8,2349.0,18.1,1557,0.75,0.0,,0.0,,0.0,7.2,340.0,1353.0,4.0,270.0,1216.0,2.2,1909.0,5.8,32,1616,63.4,9.5,1009.2,1021.7,2337.0,1017.6,355.0,1019.5,10.8,8.2,1200.0,2.44,14.72,,,,,,2.5,2.5,13.9,3.8,14.8,14.4,14.7,15.3,16.1,18.2,20.3,19.8,18.0,2.9,4.1,,
108,2021-10-28,12.7,7.1,709.0,20.0,1537,,,,,,,4.8,50.0,2241.0,3.7,290.0,19.0,1.4,1197.0,3.2,31,1342,54.6,7.7,1013.1,1025.3,2344.0,1021.5,11.0,1023.4,10.8,9.7,1200.0,2.37,15.58,,,,,,0.0,0.0,12.7,-0.2,13.8,13.6,14.1,15.0,16.0,18.0,20.1,19.7,18.0,3.1,4.4,,
108,2021-10-29,14.6,10.5,511.0,20.6,1456,,,,,,,6.3,110.0,1044.0,3.7,90.0,1058.0,2.0,1713.0,5.6,36,1558,55.9,9.1,1014.5,1027.2,853.0,1022.7,1511.0,1024.8,10.7,8.7,1200.0,2.37,14.16,,,,,,4.6,0.1,13.9,6.1,14.4,14.1,14.3,15.0,15.9,17.9,19.9,19.7,18.0,2.7,3.9,,
108,2021-10-30,13.8,11.0,704.0,18.0,1612,,,,,,,5.0,50.0,623.0,3.1,50.0,702.0,1.6,1350.0,6.5,48,1638,62.4,9.7,1013.5,1024.9,855.0,1022.6,1701.0,1023.8,10.7,1.6,1100.0,1.45,6.35,,,,,,6.1,4.0,12.9,5.0,14.5,14.2,14.5,15.2,16.0,17.8,19.8,19.6,18.0,1.3,1.9,,
108,2021-10-31,14.1,9.2,652.0,20.3,1426,0.58,0.7,2035.0,0.7,2015.0,0.7,7.4,320.0,2011.0,3.9,320.0,2017.0,1.6,1357.0,9.0,46,1611,73.3,11.5,1013.4,1025.4,825.0,1021.7,1502.0,1023.7,10.7,7.6,1100.0,2.03,12.25,,,,,,3.8,1.8,14.0,2.8,14.6,14.2,14.4,15.0,15.8,17.7,19.6,19.6,18.0,2.1,2.9,0.7,
108,2021-11-01,12.9,10.3,717.0,16.9,1452,,,,,,,6.9,200.0,1430.0,4.0,250.0,1228.0,1.9,1605.0,8.6,51,1505,77.3,11.2,1013.1,1024.8,855.0,1021.9,1453.0,1023.4,10.6,6.3,1200.0,1.95,11.32,,,,,,3.0,2.8,13.4,3.8,14.6,14.3,14.6,15.2,15.9,17.6,19.5,19.5,18.0,1.8,2.6,,
108,2021-11-02,11.5,7.9,541.0,16.9,1452,,,,,,,5.7,270.0,1520.0,3.5,250.0,1536.0,1.7,1429.0,7.2,50,1430,76.6,10.2,1011.6,1023.9,800.0,1020.1,1421.0,1022.0,10.6,7.8,1100.0,2.18,12.69,,,,,,4.0,1.4,12.4,1.5,13.8,13.6,14.0,14.8,15.8,17.5,19.4,19.5,18.0,2.0,2.9,,
108,2021-11-03,12.1,7.6,709.0,17.1,1349,,,,,,,5.7,360.0,1337.0,3.7,250.0,1432.0,1.5,1305.0,6.5,32,1325,71.1,9.7,1009.2,1021.5,910.0,1017.5,1714.0,1019.5,10.6,8.5,1200.0,2.27,13.24,,,,,,3.0,1.3,12.3,0.9,13.6,13.3,13.7,14.5,15.6,17.4,19.3,19.4,18.1,2.2,3.1,,
108,2021-11-04,12.1,8.4,718.0,16.3,1611,0.25,,,,,0.0,4.9,200.0,36.0,2.7,200.0,41.0,1.3,1160.0,8.6,63,1611,80.4,11.2,1009.6,1022.0,2250.0,1018.6,318.0,1019.9,10.5,3.9,1000.0,1.44,6.9,,,,,,2.4,2.1,11.5,2.1,13.6,13.3,13.7,14.5,15.5,17.3,19.2,19.4,18.1,1.1,1.5,0.0,
108,2021-11-05,13.0,7.8,711.0,20.2,1432,,,,,,,4.6,50.0,958.0,2.7,50.0,1154.0,1.5,1327.0,6.3,27,1438,68.5,9.6,1010.8,1023.2,901.0,1019.1,1433.0,1021.1,10.5,9.2,1200.0,2.11,12.76,,,,,,0.6,0.0,12.3,1.8,13.3,13.0,13.4,14.1,15.2,17.2,19.1,19.3,18.1,2.2,3.2,,
108,2021-11-06,14.1,8.8,617.0,21.3,1416,,,,,,,4.9,20.0,1507.0,2.8,50.0,1512.0,1.6,1385.0,6.0,34,1430,61.1,9.4,1010.6,1022.6,2249.0,1019.1,1445.0,1020.8,10.5,8.3,1300.0,2.11,12.8,,,,,,1.3,0.0,12.7,1.9,13.6,13.3,13.5,14.2,15.1,17.0,18.9,19.3,18.1,2.5,3.5,,
108,2021-11-07,15.3,9.7,709.0,21.3,1332,,,,,,,9.2,110.0,1330.0,4.9,160.0,1406.0,2.1,1839.0,6.6,41,1333,57.5,9.8,1009.4,1023.9,831.0,1014.4,2356.0,1019.6,10.4,6.8,1100.0,2.15,12.2,,,,,,7.0,1.4,13.1,2.4,13.9,13.6,13.7,14.3,15.1,16.9,18.8,19.2,18.1,2.6,3.8,14.0,
108,2021-11-08,8.6,4.5,2347.0,15.5,1,18.5,,,,,25.7,16.6,270.0,1009.0,9.3,270.0,1018.0,3.2,2727.0,5.5,56,1,82.1,9.2,1001.4,1014.4,1.0,1006.2,644.0,1011.8,10.4,0.1,1300.0,0.63,2.57,,,,,,9.9,6.3,10.0,2.7,13.2,13.0,13.5,14.4,15.3,16.8,18.7,19.1,18.1,0.6,0.9,12.4,
108,2021-11-09,4.9,3.0,348.0,6.5,1630,11.08,,,,,2.0,9.4,270.0,42.0,5.1,270.0,44.0,2.4,2079.0,1.7,69,2344,80.3,7.0,999.8,1014.1,1.0,1007.8,1702.0,1010.4,10.4,0.0,1100.0,0.62,3.4,,,,,,8.1,6.1,6.8,0.0,10.6,10.5,11.4,12.7,14.4,16.7,18.6,19.1,18.1,0.7,0.9,1.6,
108,2021-11-10,4.2,0.7,452.0,7.7,1526,4.58,,,,,0.3,9.5,270.0,1259.0,5.7,270.0,1304.0,2.5,2194.0,-0.2,55,1500,73.4,6.1,998.0,1010.1,2342.0,1006.5,1319.0,1008.5,10.3,3.2,1100.0,1.77,8.8,,,,,,7.4,5.9,7.0,-3.5,9.5,9.4,10.2,11.6,13.5,16.4,18.5,19.0,18.1,1.4,2.0,0.0,
108,2021-11-11,5.3,2.1,530.0,9.7,1238,0.17,,,,,0.0,10.8,290.0,1341.0,6.8,290.0,1344.0,2.9,2470.0,-1.8,49,1240,60.6,5.4,1001.0,1013.8,2353.0,1009.4,1326.0,1011.5,10.3,6.3,1000.0,1.76,9.68,,,,,,3.0,3.0,6.5,-2.2,9.0,8.9,9.8,11.0,12.9,16.1,18.4,19.0,18.1,1.7,2.5,0.0,
108,2021-11-12,4.5,1.3,729.0,8.6,1413,,,,,,,11.2,320.0,1308.0,5.8,290.0,1341.0,2.6,2224.0,-3.8,40,1326,55.4,4.6,1006.7,1019.2,2301.0,1013.9,1.0,1017.3,10.3,8.3,1200.0,2.33,13.47,,,,,,1.3,1.0,6.0,-5.3,8.2,8.1,9.0,10.4,12.3,15.7,18.2,18.9,18.1,2.0,2.8,,
108,2021-11-13,7.3,0.5,704.0,13.4,1336,,,,,,,6.4,200.0,1635.0,3.3,200.0,1643.0,1.5,1253.0,1.2,49,1245,66.1,6.8,1008.1,1020.5,823.0,1017.0,1451.0,1018.6,10.2,5.4,1100.0,1.9,9.9,,,,,,4.5,4.5,6.5,-5.5,8.2,7.9,8.6,9.9,11.8,15.4,18.0,18.9,18.1,1.4,2.1,,
108,2021-11-14,11.3,7.8,509.0,16.4,1332,,,,,,,9.5,200.0,1351.0,5.7,200.0,1415.0,2.2,1875.0,5.5,38,1456,69.8,9.1,1007.3,1019.4,2328.0,1016.4,1330.0,1017.7,10.2,6.4,1200.0,1.97,10.52,,,,,,3.4,3.4,9.8,1.5,10.5,10.0,10.1,10.6,11.8,15.0,17.8,18.8,18.1,2.0,2.9,,
